province,adcode,model,bodyType,regYear,regMonth,salesVolume,popularity
云南,530000,b25c4e2e3856af22,SUV,2016,1,844,1794
内蒙古,150000,b25c4e2e3856af22,SUV,2016,1,349,1381
北京,110000,b25c4e2e3856af22,SUV,2016,1,1075,4583
四川,510000,b25c4e2e3856af22,SUV,2016,1,1631,5442
安徽,340000,b25c4e2e3856af22,SUV,2016,1,1305,2498
山东,370000,b25c4e2e3856af22,SUV,2016,1,1420,6456
山西,140000,b25c4e2e3856af22,SUV,2016,1,469,2156
广东,440000,b25c4e2e3856af22,SUV,2016,1,2185,6346
广西,450000,b25c4e2e3856af22,SUV,2016,1,412,981
江苏,320000,b25c4e2e3856af22,SUV,2016,1,2303,6359
江西,360000,b25c4e2e3856af22,SUV,2016,1,1219,1820
河北,130000,b25c4e2e3856af22,SUV,2016,1,1075,5345
河南,410000,b25c4e2e3856af22,SUV,2016,1,1463,5707
浙江,330000,b25c4e2e3856af22,SUV,2016,1,3182,6133
湖北,420000,b25c4e2e3856af22,SUV,2016,1,1269,2969
湖南,430000,b25c4e2e3856af22,SUV,2016,1,1418,2466
福建,350000,b25c4e2e3856af22,SUV,2016,1,1432,2259
辽宁,210000,b25c4e2e3856af22,SUV,2016,1,417,2001
重庆,500000,b25c4e2e3856af22,SUV,2016,1,651,1594
陕西,610000,b25c4e2e3856af22,SUV,2016,1,640,2537
黑龙江,230000,b25c4e2e3856af22,SUV,2016,1,352,1691
上海,310000,4a103c30d593fbbe,Sedan,2016,1,502,2931
云南,530000,4a103c30d593fbbe,Sedan,2016,1,704,1719
内蒙古,150000,4a103c30d593fbbe,Sedan,2016,1,749,1909
北京,110000,4a103c30d593fbbe,Sedan,2016,1,1396,5664
四川,510000,4a103c30d593fbbe,Sedan,2016,1,2380,6297
安徽,340000,4a103c30d593fbbe,Sedan,2016,1,1207,2922
山东,370000,4a103c30d593fbbe,Sedan,2016,1,2790,8324
山西,140000,4a103c30d593fbbe,Sedan,2016,1,831,2687
广东,440000,4a103c30d593fbbe,Sedan,2016,1,1467,6940
广西,450000,4a103c30d593fbbe,Sedan,2016,1,447,1158
江苏,320000,4a103c30d593fbbe,Sedan,2016,1,2903,7392
江西,360000,4a103c30d593fbbe,Sedan,2016,1,698,1755
河北,130000,4a103c30d593fbbe,Sedan,2016,1,2975,9048
河南,410000,4a103c30d593fbbe,Sedan,2016,1,2415,7320
浙江,330000,4a103c30d593fbbe,Sedan,2016,1,2040,5682
湖北,420000,4a103c30d593fbbe,Sedan,2016,1,1338,2940
湖南,430000,4a103c30d593fbbe,Sedan,2016,1,901,2153
福建,350000,4a103c30d593fbbe,Sedan,2016,1,813,2225
辽宁,210000,4a103c30d593fbbe,Sedan,2016,1,1069,3049
重庆,500000,4a103c30d593fbbe,Sedan,2016,1,402,1176
陕西,610000,4a103c30d593fbbe,Sedan,2016,1,832,2922
黑龙江,230000,4a103c30d593fbbe,Sedan,2016,1,857,2940
上海,310000,7a7885e2d7c00bcf,Hatchback,2016,1,532,942
云南,530000,7a7885e2d7c00bcf,Hatchback,2016,1,384,575
内蒙古,150000,7a7885e2d7c00bcf,Hatchback,2016,1,353,452
北京,110000,7a7885e2d7c00bcf,Hatchback,2016,1,817,1003
四川,510000,7a7885e2d7c00bcf,Hatchback,2016,1,707,1596
安徽,340000,7a7885e2d7c00bcf,Hatchback,2016,1,569,942
山东,370000,7a7885e2d7c00bcf,Hatchback,2016,1,1583,2041
山西,140000,7a7885e2d7c00bcf,Hatchback,2016,1,271,549
广东,440000,7a7885e2d7c00bcf,Hatchback,2016,1,817,2077
广西,450000,7a7885e2d7c00bcf,Hatchback,2016,1,263,405
江苏,320000,7a7885e2d7c00bcf,Hatchback,2016,1,1924,2430
江西,360000,7a7885e2d7c00bcf,Hatchback,2016,1,394,522
河北,130000,7a7885e2d7c00bcf,Hatchback,2016,1,1284,1635
河南,410000,7a7885e2d7c00bcf,Hatchback,2016,1,972,1970
浙江,330000,7a7885e2d7c00bcf,Hatchback,2016,1,1451,2002
湖北,420000,7a7885e2d7c00bcf,Hatchback,2016,1,472,843
湖南,430000,7a7885e2d7c00bcf,Hatchback,2016,1,503,750
福建,350000,7a7885e2d7c00bcf,Hatchback,2016,1,482,634
辽宁,210000,7a7885e2d7c00bcf,Hatchback,2016,1,401,661
重庆,500000,7a7885e2d7c00bcf,Hatchback,2016,1,153,364
陕西,610000,7a7885e2d7c00bcf,Hatchback,2016,1,384,750
黑龙江,230000,7a7885e2d7c00bcf,Hatchback,2016,1,285,486
上海,310000,346393c2c6305fb1,SUV,2016,1,305,394
云南,530000,346393c2c6305fb1,SUV,2016,1,251,332
内蒙古,150000,346393c2c6305fb1,SUV,2016,1,312,365
北京,110000,346393c2c6305fb1,SUV,2016,1,432,552
四川,510000,346393c2c6305fb1,SUV,2016,1,824,870
安徽,340000,346393c2c6305fb1,SUV,2016,1,1721,608
山东,370000,346393c2c6305fb1,SUV,2016,1,1900,1177
山西,140000,346393c2c6305fb1,SUV,2016,1,488,467
广东,440000,346393c2c6305fb1,SUV,2016,1,375,936
广西,450000,346393c2c6305fb1,SUV,2016,1,188,241
江苏,320000,346393c2c6305fb1,SUV,2016,1,859,862
江西,360000,346393c2c6305fb1,SUV,2016,1,386,230
河北,130000,346393c2c6305fb1,SUV,2016,1,1327,946
河南,410000,346393c2c6305fb1,SUV,2016,1,1147,1024
浙江,330000,346393c2c6305fb1,SUV,2016,1,368,718
湖北,420000,346393c2c6305fb1,SUV,2016,1,689,403
湖南,430000,346393c2c6305fb1,SUV,2016,1,638,322
福建,350000,346393c2c6305fb1,SUV,2016,1,177,243
辽宁,210000,346393c2c6305fb1,SUV,2016,1,514,394
重庆,500000,346393c2c6305fb1,SUV,2016,1,518,223
陕西,610000,346393c2c6305fb1,SUV,2016,1,356,438
黑龙江,230000,346393c2c6305fb1,SUV,2016,1,328,422
上海,310000,02aab221aabc03b9,Sedan,2016,1,617,515
云南,530000,02aab221aabc03b9,Sedan,2016,1,238,204
内蒙古,150000,02aab221aabc03b9,Sedan,2016,1,92,99
北京,110000,02aab221aabc03b9,Sedan,2016,1,799,613
四川,510000,02aab221aabc03b9,Sedan,2016,1,559,695
安徽,340000,02aab221aabc03b9,Sedan,2016,1,285,308
山东,370000,02aab221aabc03b9,Sedan,2016,1,516,715
山西,140000,02aab221aabc03b9,Sedan,2016,1,102,174
广东,440000,02aab221aabc03b9,Sedan,2016,1,1364,1239
广西,450000,02aab221aabc03b9,Sedan,2016,1,125,187
江苏,320000,02aab221aabc03b9,Sedan,2016,1,1709,1084
江西,360000,02aab221aabc03b9,Sedan,2016,1,204,208
河北,130000,02aab221aabc03b9,Sedan,2016,1,325,477
河南,410000,02aab221aabc03b9,Sedan,2016,1,355,570
浙江,330000,02aab221aabc03b9,Sedan,2016,1,1444,918
湖北,420000,02aab221aabc03b9,Sedan,2016,1,264,323
湖南,430000,02aab221aabc03b9,Sedan,2016,1,313,282
福建,350000,02aab221aabc03b9,Sedan,2016,1,456,390
辽宁,210000,02aab221aabc03b9,Sedan,2016,1,231,244
重庆,500000,02aab221aabc03b9,Sedan,2016,1,275,181
陕西,610000,02aab221aabc03b9,Sedan,2016,1,270,259
黑龙江,230000,02aab221aabc03b9,Sedan,2016,1,39,121
上海,310000,5d7fb682edd0f937,SUV,2016,1,379,1106
云南,530000,5d7fb682edd0f937,SUV,2016,1,201,525
内蒙古,150000,5d7fb682edd0f937,SUV,2016,1,103,304
北京,110000,5d7fb682edd0f937,SUV,2016,1,484,1351
四川,510000,5d7fb682edd0f937,SUV,2016,1,426,1483
安徽,340000,5d7fb682edd0f937,SUV,2016,1,228,768
山东,370000,5d7fb682edd0f937,SUV,2016,1,357,1422
山西,140000,5d7fb682edd0f937,SUV,2016,1,99,377
广东,440000,5d7fb682edd0f937,SUV,2016,1,663,1766
广西,450000,5d7fb682edd0f937,SUV,2016,1,110,300
江苏,320000,5d7fb682edd0f937,SUV,2016,1,896,2208
江西,360000,5d7fb682edd0f937,SUV,2016,1,153,395
河北,130000,5d7fb682edd0f937,SUV,2016,1,244,905
河南,410000,5d7fb682edd0f937,SUV,2016,1,199,1214
浙江,330000,5d7fb682edd0f937,SUV,2016,1,771,1846
湖北,420000,5d7fb682edd0f937,SUV,2016,1,287,794
湖南,430000,5d7fb682edd0f937,SUV,2016,1,244,587
福建,350000,5d7fb682edd0f937,SUV,2016,1,300,651
辽宁,210000,5d7fb682edd0f937,SUV,2016,1,163,545
重庆,500000,5d7fb682edd0f937,SUV,2016,1,167,423
陕西,610000,5d7fb682edd0f937,SUV,2016,1,190,660
黑龙江,230000,5d7fb682edd0f937,SUV,2016,1,57,382
上海,310000,a207df29ec9583f0,SUV,2016,1,445,1909
云南,530000,a207df29ec9583f0,SUV,2016,1,146,1094
内蒙古,150000,a207df29ec9583f0,SUV,2016,1,75,612
北京,110000,a207df29ec9583f0,SUV,2016,1,751,2935
四川,510000,a207df29ec9583f0,SUV,2016,1,405,2756
安徽,340000,a207df29ec9583f0,SUV,2016,1,197,1372
山东,370000,a207df29ec9583f0,SUV,2016,1,345,2744
山西,140000,a207df29ec9583f0,SUV,2016,1,100,724
广东,440000,a207df29ec9583f0,SUV,2016,1,781,3461
广西,450000,a207df29ec9583f0,SUV,2016,1,90,592
江苏,320000,a207df29ec9583f0,SUV,2016,1,839,3978
江西,360000,a207df29ec9583f0,SUV,2016,1,113,743
河北,130000,a207df29ec9583f0,SUV,2016,1,230,2120
河南,410000,a207df29ec9583f0,SUV,2016,1,217,2422
浙江,330000,a207df29ec9583f0,SUV,2016,1,742,3795
湖北,420000,a207df29ec9583f0,SUV,2016,1,251,1483
湖南,430000,a207df29ec9583f0,SUV,2016,1,158,1153
福建,350000,a207df29ec9583f0,SUV,2016,1,250,1308
辽宁,210000,a207df29ec9583f0,SUV,2016,1,233,1062
重庆,500000,a207df29ec9583f0,SUV,2016,1,151,863
陕西,610000,a207df29ec9583f0,SUV,2016,1,241,1205
黑龙江,230000,a207df29ec9583f0,SUV,2016,1,65,763
上海,310000,b4be3a4917289c82,Hatchback,2016,1,185,4502
云南,530000,b4be3a4917289c82,Hatchback,2016,1,48,2061
内蒙古,150000,b4be3a4917289c82,Hatchback,2016,1,30,1483
北京,110000,b4be3a4917289c82,Hatchback,2016,1,175,5290
四川,510000,b4be3a4917289c82,Hatchback,2016,1,142,7699
安徽,340000,b4be3a4917289c82,Hatchback,2016,1,64,3281
山东,370000,b4be3a4917289c82,Hatchback,2016,1,172,7079
山西,140000,b4be3a4917289c82,Hatchback,2016,1,29,1777
广东,440000,b4be3a4917289c82,Hatchback,2016,1,215,7762
广西,450000,b4be3a4917289c82,Hatchback,2016,1,32,1262
江苏,320000,b4be3a4917289c82,Hatchback,2016,1,418,10518
江西,360000,b4be3a4917289c82,Hatchback,2016,1,62,1967
河北,130000,b4be3a4917289c82,Hatchback,2016,1,125,5985
河南,410000,b4be3a4917289c82,Hatchback,2016,1,97,6058
浙江,330000,b4be3a4917289c82,Hatchback,2016,1,325,8762
湖北,420000,b4be3a4917289c82,Hatchback,2016,1,88,3418
湖南,430000,b4be3a4917289c82,Hatchback,2016,1,79,2713
福建,350000,b4be3a4917289c82,Hatchback,2016,1,86,2587
辽宁,210000,b4be3a4917289c82,Hatchback,2016,1,143,2650
重庆,500000,b4be3a4917289c82,Hatchback,2016,1,26,1546
陕西,610000,b4be3a4917289c82,Hatchback,2016,1,70,2629
黑龙江,230000,b4be3a4917289c82,Hatchback,2016,1,13,1903
上海,310000,ef76a85c4b39f693,Sedan,2016,1,699,6186
云南,530000,ef76a85c4b39f693,Sedan,2016,1,272,3423
内蒙古,150000,ef76a85c4b39f693,Sedan,2016,1,156,2778
北京,110000,ef76a85c4b39f693,Sedan,2016,1,802,7936
四川,510000,ef76a85c4b39f693,Sedan,2016,1,730,11344
安徽,340000,ef76a85c4b39f693,Sedan,2016,1,402,5572
山东,370000,ef76a85c4b39f693,Sedan,2016,1,609,11145
山西,140000,ef76a85c4b39f693,Sedan,2016,1,168,2993
广东,440000,ef76a85c4b39f693,Sedan,2016,1,883,12357
广西,450000,ef76a85c4b39f693,Sedan,2016,1,143,1995
江苏,320000,ef76a85c4b39f693,Sedan,2016,1,1261,15351
江西,360000,ef76a85c4b39f693,Sedan,2016,1,248,3423
河北,130000,ef76a85c4b39f693,Sedan,2016,1,460,9548
河南,410000,ef76a85c4b39f693,Sedan,2016,1,440,10085
浙江,330000,ef76a85c4b39f693,Sedan,2016,1,1571,14568
湖北,420000,ef76a85c4b39f693,Sedan,2016,1,405,5096
湖南,430000,ef76a85c4b39f693,Sedan,2016,1,423,4682
福建,350000,ef76a85c4b39f693,Sedan,2016,1,317,3883
辽宁,210000,ef76a85c4b39f693,Sedan,2016,1,358,4513
重庆,500000,ef76a85c4b39f693,Sedan,2016,1,224,2486
陕西,610000,ef76a85c4b39f693,Sedan,2016,1,337,4651
黑龙江,230000,ef76a85c4b39f693,Sedan,2016,1,165,3116
上海,310000,bb9fbec9a2833839,SUV,2016,1,400,2894
云南,530000,bb9fbec9a2833839,SUV,2016,1,199,1693
内蒙古,150000,bb9fbec9a2833839,SUV,2016,1,149,1288
北京,110000,bb9fbec9a2833839,SUV,2016,1,436,3217
四川,510000,bb9fbec9a2833839,SUV,2016,1,450,4877
安徽,340000,bb9fbec9a2833839,SUV,2016,1,314,2442
山东,370000,bb9fbec9a2833839,SUV,2016,1,375,4371
山西,140000,bb9fbec9a2833839,SUV,2016,1,142,1423
广东,440000,bb9fbec9a2833839,SUV,2016,1,782,5133
广西,450000,bb9fbec9a2833839,SUV,2016,1,131,971
江苏,320000,bb9fbec9a2833839,SUV,2016,1,865,6746
江西,360000,bb9fbec9a2833839,SUV,2016,1,192,1598
河北,130000,bb9fbec9a2833839,SUV,2016,1,246,3784
河南,410000,bb9fbec9a2833839,SUV,2016,1,284,4000
浙江,330000,bb9fbec9a2833839,SUV,2016,1,894,5842
湖北,420000,bb9fbec9a2833839,SUV,2016,1,375,2833
湖南,430000,bb9fbec9a2833839,SUV,2016,1,397,2293
福建,350000,bb9fbec9a2833839,SUV,2016,1,310,1848
辽宁,210000,bb9fbec9a2833839,SUV,2016,1,201,1679
重庆,500000,bb9fbec9a2833839,SUV,2016,1,119,1113
陕西,610000,bb9fbec9a2833839,SUV,2016,1,186,1726
黑龙江,230000,bb9fbec9a2833839,SUV,2016,1,89,1349
上海,310000,da457d15788fe8ee,SUV,2016,1,616,4284
云南,530000,da457d15788fe8ee,SUV,2016,1,351,2875
内蒙古,150000,da457d15788fe8ee,SUV,2016,1,187,1929
北京,110000,da457d15788fe8ee,SUV,2016,1,924,5625
四川,510000,da457d15788fe8ee,SUV,2016,1,821,7555
安徽,340000,da457d15788fe8ee,SUV,2016,1,342,3492
山东,370000,da457d15788fe8ee,SUV,2016,1,603,7246
山西,140000,da457d15788fe8ee,SUV,2016,1,162,2103
广东,440000,da457d15788fe8ee,SUV,2016,1,1584,9311
广西,450000,da457d15788fe8ee,SUV,2016,1,206,1659
江苏,320000,da457d15788fe8ee,SUV,2016,1,1186,9648
江西,360000,da457d15788fe8ee,SUV,2016,1,311,2373
河北,130000,da457d15788fe8ee,SUV,2016,1,413,5731
河南,410000,da457d15788fe8ee,SUV,2016,1,511,6667
浙江,330000,da457d15788fe8ee,SUV,2016,1,1337,8491
湖北,420000,da457d15788fe8ee,SUV,2016,1,558,4380
湖南,430000,da457d15788fe8ee,SUV,2016,1,602,3763
福建,350000,da457d15788fe8ee,SUV,2016,1,426,2827
辽宁,210000,da457d15788fe8ee,SUV,2016,1,399,2933
重庆,500000,da457d15788fe8ee,SUV,2016,1,257,1871
陕西,610000,da457d15788fe8ee,SUV,2016,1,363,2836
黑龙江,230000,da457d15788fe8ee,SUV,2016,1,178,2315
上海,310000,6858d6dfe680bdf7,Sedan,2016,1,673,3413
云南,530000,6858d6dfe680bdf7,Sedan,2016,1,272,1610
内蒙古,150000,6858d6dfe680bdf7,Sedan,2016,1,68,897
北京,110000,6858d6dfe680bdf7,Sedan,2016,1,694,4374
四川,510000,6858d6dfe680bdf7,Sedan,2016,1,562,5248
安徽,340000,6858d6dfe680bdf7,Sedan,2016,1,361,2708
山东,370000,6858d6dfe680bdf7,Sedan,2016,1,484,4887
山西,140000,6858d6dfe680bdf7,Sedan,2016,1,61,1041
广东,440000,6858d6dfe680bdf7,Sedan,2016,1,1303,6938
广西,450000,6858d6dfe680bdf7,Sedan,2016,1,142,1089
江苏,320000,6858d6dfe680bdf7,Sedan,2016,1,1221,7315
江西,360000,6858d6dfe680bdf7,Sedan,2016,1,211,1410
河北,130000,6858d6dfe680bdf7,Sedan,2016,1,290,4022
河南,410000,6858d6dfe680bdf7,Sedan,2016,1,302,4054
浙江,330000,6858d6dfe680bdf7,Sedan,2016,1,1803,8012
湖北,420000,6858d6dfe680bdf7,Sedan,2016,1,272,2371
湖南,430000,6858d6dfe680bdf7,Sedan,2016,1,420,2291
福建,350000,6858d6dfe680bdf7,Sedan,2016,1,336,2059
辽宁,210000,6858d6dfe680bdf7,Sedan,2016,1,204,1810
重庆,500000,6858d6dfe680bdf7,Sedan,2016,1,206,1217
陕西,610000,6858d6dfe680bdf7,Sedan,2016,1,188,1987
黑龙江,230000,6858d6dfe680bdf7,Sedan,2016,1,67,1113
上海,310000,79de4e4b24c35b04,MPV,2016,1,754,4524
云南,530000,79de4e4b24c35b04,MPV,2016,1,1235,4524
内蒙古,150000,79de4e4b24c35b04,MPV,2016,1,207,1460
北京,110000,79de4e4b24c35b04,MPV,2016,1,920,6415
四川,510000,79de4e4b24c35b04,MPV,2016,1,1477,9383
安徽,340000,79de4e4b24c35b04,MPV,2016,1,2000,4883
山东,370000,79de4e4b24c35b04,MPV,2016,1,3560,13453
山西,140000,79de4e4b24c35b04,MPV,2016,1,629,4260
广东,440000,79de4e4b24c35b04,MPV,2016,1,6216,23938
广西,450000,79de4e4b24c35b04,MPV,2016,1,4995,6080
江苏,320000,79de4e4b24c35b04,MPV,2016,1,2589,12016
江西,360000,79de4e4b24c35b04,MPV,2016,1,1019,3016
河北,130000,79de4e4b24c35b04,MPV,2016,1,1562,8833
河南,410000,79de4e4b24c35b04,MPV,2016,1,7181,23626
浙江,330000,79de4e4b24c35b04,MPV,2016,1,1860,10508
湖北,420000,79de4e4b24c35b04,MPV,2016,1,1580,5481
湖南,430000,79de4e4b24c35b04,MPV,2016,1,1663,5122
福建,350000,79de4e4b24c35b04,MPV,2016,1,897,3710
辽宁,210000,79de4e4b24c35b04,MPV,2016,1,494,3088
重庆,500000,79de4e4b24c35b04,MPV,2016,1,745,2393
陕西,610000,79de4e4b24c35b04,MPV,2016,1,954,4811
黑龙江,230000,79de4e4b24c35b04,MPV,2016,1,474,3351
上海,310000,12f8b7e14947c34d,Sedan,2016,1,1329,2026
云南,530000,12f8b7e14947c34d,Sedan,2016,1,412,702
内蒙古,150000,12f8b7e14947c34d,Sedan,2016,1,836,1278
北京,110000,12f8b7e14947c34d,Sedan,2016,1,595,1730
四川,510000,12f8b7e14947c34d,Sedan,2016,1,1109,2248
安徽,340000,12f8b7e14947c34d,Sedan,2016,1,676,1052
山东,370000,12f8b7e14947c34d,Sedan,2016,1,2189,4110
山西,140000,12f8b7e14947c34d,Sedan,2016,1,439,1044
广东,440000,12f8b7e14947c34d,Sedan,2016,1,385,1714
广西,450000,12f8b7e14947c34d,Sedan,2016,1,217,394
江苏,320000,12f8b7e14947c34d,Sedan,2016,1,2487,3785
江西,360000,12f8b7e14947c34d,Sedan,2016,1,719,674
河北,130000,12f8b7e14947c34d,Sedan,2016,1,1190,2918
河南,410000,12f8b7e14947c34d,Sedan,2016,1,1052,2680
浙江,330000,12f8b7e14947c34d,Sedan,2016,1,1069,2158
湖北,420000,12f8b7e14947c34d,Sedan,2016,1,473,830
湖南,430000,12f8b7e14947c34d,Sedan,2016,1,736,912
福建,350000,12f8b7e14947c34d,Sedan,2016,1,545,731
辽宁,210000,12f8b7e14947c34d,Sedan,2016,1,215,707
重庆,500000,12f8b7e14947c34d,Sedan,2016,1,212,382
陕西,610000,12f8b7e14947c34d,Sedan,2016,1,1380,1932
黑龙江,230000,12f8b7e14947c34d,Sedan,2016,1,237,756
上海,310000,04e66e578f653ab9,Sedan,2016,1,388,863
云南,530000,04e66e578f653ab9,Sedan,2016,1,55,376
内蒙古,150000,04e66e578f653ab9,Sedan,2016,1,44,495
北京,110000,04e66e578f653ab9,Sedan,2016,1,135,896
四川,510000,04e66e578f653ab9,Sedan,2016,1,120,1131
安徽,340000,04e66e578f653ab9,Sedan,2016,1,71,602
山东,370000,04e66e578f653ab9,Sedan,2016,1,219,1641
山西,140000,04e66e578f653ab9,Sedan,2016,1,37,530
广东,440000,04e66e578f653ab9,Sedan,2016,1,126,952
广西,450000,04e66e578f653ab9,Sedan,2016,1,41,200
江苏,320000,04e66e578f653ab9,Sedan,2016,1,265,1599
江西,360000,04e66e578f653ab9,Sedan,2016,1,79,346
河北,130000,04e66e578f653ab9,Sedan,2016,1,119,1403
河南,410000,04e66e578f653ab9,Sedan,2016,1,95,1367
浙江,330000,04e66e578f653ab9,Sedan,2016,1,146,1213
湖北,420000,04e66e578f653ab9,Sedan,2016,1,61,426
湖南,430000,04e66e578f653ab9,Sedan,2016,1,127,458
福建,350000,04e66e578f653ab9,Sedan,2016,1,85,367
辽宁,210000,04e66e578f653ab9,Sedan,2016,1,39,579
重庆,500000,04e66e578f653ab9,Sedan,2016,1,22,252
陕西,610000,04e66e578f653ab9,Sedan,2016,1,77,630
黑龙江,230000,04e66e578f653ab9,Sedan,2016,1,30,509
上海,310000,dff803b4024d261d,Sedan,2016,1,344,262
云南,530000,dff803b4024d261d,Sedan,2016,1,106,141
内蒙古,150000,dff803b4024d261d,Sedan,2016,1,126,111
北京,110000,dff803b4024d261d,Sedan,2016,1,391,460
四川,510000,dff803b4024d261d,Sedan,2016,1,670,697
安徽,340000,dff803b4024d261d,Sedan,2016,1,289,218
山东,370000,dff803b4024d261d,Sedan,2016,1,594,699
山西,140000,dff803b4024d261d,Sedan,2016,1,222,184
广东,440000,dff803b4024d261d,Sedan,2016,1,1663,2279
广西,450000,dff803b4024d261d,Sedan,2016,1,402,433
江苏,320000,dff803b4024d261d,Sedan,2016,1,829,569
江西,360000,dff803b4024d261d,Sedan,2016,1,276,198
河北,130000,dff803b4024d261d,Sedan,2016,1,374,392
河南,410000,dff803b4024d261d,Sedan,2016,1,282,565
浙江,330000,dff803b4024d261d,Sedan,2016,1,747,535
湖北,420000,dff803b4024d261d,Sedan,2016,1,647,574
湖南,430000,dff803b4024d261d,Sedan,2016,1,472,439
福建,350000,dff803b4024d261d,Sedan,2016,1,572,348
辽宁,210000,dff803b4024d261d,Sedan,2016,1,375,273
重庆,500000,dff803b4024d261d,Sedan,2016,1,324,237
陕西,610000,dff803b4024d261d,Sedan,2016,1,163,161
黑龙江,230000,dff803b4024d261d,Sedan,2016,1,105,123
上海,310000,61e73e32ad101892,SUV,2016,1,480,290
云南,530000,61e73e32ad101892,SUV,2016,1,456,201
内蒙古,150000,61e73e32ad101892,SUV,2016,1,507,205
北京,110000,61e73e32ad101892,SUV,2016,1,929,526
四川,510000,61e73e32ad101892,SUV,2016,1,1262,786
安徽,340000,61e73e32ad101892,SUV,2016,1,324,227
山东,370000,61e73e32ad101892,SUV,2016,1,697,841
山西,140000,61e73e32ad101892,SUV,2016,1,281,199
广东,440000,61e73e32ad101892,SUV,2016,1,2451,2168
广西,450000,61e73e32ad101892,SUV,2016,1,425,353
江苏,320000,61e73e32ad101892,SUV,2016,1,897,542
江西,360000,61e73e32ad101892,SUV,2016,1,329,221
河北,130000,61e73e32ad101892,SUV,2016,1,770,626
河南,410000,61e73e32ad101892,SUV,2016,1,563,752
浙江,330000,61e73e32ad101892,SUV,2016,1,876,520
湖北,420000,61e73e32ad101892,SUV,2016,1,1485,800
湖南,430000,61e73e32ad101892,SUV,2016,1,776,500
福建,350000,61e73e32ad101892,SUV,2016,1,586,303
辽宁,210000,61e73e32ad101892,SUV,2016,1,777,364
重庆,500000,61e73e32ad101892,SUV,2016,1,547,231
陕西,610000,61e73e32ad101892,SUV,2016,1,645,281
黑龙江,230000,61e73e32ad101892,SUV,2016,1,397,238
上海,310000,a432c483b5beb856,Sedan,2016,1,202,379
云南,530000,a432c483b5beb856,Sedan,2016,1,204,250
内蒙古,150000,a432c483b5beb856,Sedan,2016,1,185,192
北京,110000,a432c483b5beb856,Sedan,2016,1,179,459
四川,510000,a432c483b5beb856,Sedan,2016,1,521,1139
安徽,340000,a432c483b5beb856,Sedan,2016,1,340,396
山东,370000,a432c483b5beb856,Sedan,2016,1,523,1215
山西,140000,a432c483b5beb856,Sedan,2016,1,218,275
广东,440000,a432c483b5beb856,Sedan,2016,1,1448,4175
广西,450000,a432c483b5beb856,Sedan,2016,1,265,630
江苏,320000,a432c483b5beb856,Sedan,2016,1,695,906
江西,360000,a432c483b5beb856,Sedan,2016,1,357,405
河北,130000,a432c483b5beb856,Sedan,2016,1,350,701
河南,410000,a432c483b5beb856,Sedan,2016,1,499,1244
浙江,330000,a432c483b5beb856,Sedan,2016,1,693,776
湖北,420000,a432c483b5beb856,Sedan,2016,1,525,826
湖南,430000,a432c483b5beb856,Sedan,2016,1,468,734
福建,350000,a432c483b5beb856,Sedan,2016,1,448,605
辽宁,210000,a432c483b5beb856,Sedan,2016,1,466,467
重庆,500000,a432c483b5beb856,Sedan,2016,1,242,313
陕西,610000,a432c483b5beb856,Sedan,2016,1,167,225
黑龙江,230000,a432c483b5beb856,Sedan,2016,1,154,238
上海,310000,0797526c057dcf5b,Sedan,2016,1,359,495
云南,530000,0797526c057dcf5b,Sedan,2016,1,276,244
内蒙古,150000,0797526c057dcf5b,Sedan,2016,1,439,251
北京,110000,0797526c057dcf5b,Sedan,2016,1,309,849
四川,510000,0797526c057dcf5b,Sedan,2016,1,1085,1453
安徽,340000,0797526c057dcf5b,Sedan,2016,1,445,387
山东,370000,0797526c057dcf5b,Sedan,2016,1,2478,2037
山西,140000,0797526c057dcf5b,Sedan,2016,1,729,516
广东,440000,0797526c057dcf5b,Sedan,2016,1,9433,6792
广西,450000,0797526c057dcf5b,Sedan,2016,1,1169,1039
江苏,320000,0797526c057dcf5b,Sedan,2016,1,1739,1154
江西,360000,0797526c057dcf5b,Sedan,2016,1,712,489
河北,130000,0797526c057dcf5b,Sedan,2016,1,1469,1263
河南,410000,0797526c057dcf5b,Sedan,2016,1,1652,1677
浙江,330000,0797526c057dcf5b,Sedan,2016,1,775,957
湖北,420000,0797526c057dcf5b,Sedan,2016,1,786,1052
湖南,430000,0797526c057dcf5b,Sedan,2016,1,1956,1127
福建,350000,0797526c057dcf5b,Sedan,2016,1,1153,787
辽宁,210000,0797526c057dcf5b,Sedan,2016,1,2384,1018
重庆,500000,0797526c057dcf5b,Sedan,2016,1,216,366
陕西,610000,0797526c057dcf5b,Sedan,2016,1,354,346
黑龙江,230000,0797526c057dcf5b,Sedan,2016,1,569,393
上海,310000,936168bd4850913d,SUV,2016,1,295,263
云南,530000,936168bd4850913d,SUV,2016,1,412,247
内蒙古,150000,936168bd4850913d,SUV,2016,1,339,253
北京,110000,936168bd4850913d,SUV,2016,1,541,395
四川,510000,936168bd4850913d,SUV,2016,1,519,597
安徽,340000,936168bd4850913d,SUV,2016,1,480,295
山东,370000,936168bd4850913d,SUV,2016,1,1193,716
山西,140000,936168bd4850913d,SUV,2016,1,509,295
广东,440000,936168bd4850913d,SUV,2016,1,3704,1224
广西,450000,936168bd4850913d,SUV,2016,1,369,189
江苏,320000,936168bd4850913d,SUV,2016,1,1101,722
江西,360000,936168bd4850913d,SUV,2016,1,496,205
